Time,X,Y,Z,Mag,Notes
16:56:41,0.184,-0.445,0.184,0.516,
16:56:41,0.181,-0.444,0.183,0.513,
16:56:41,0.183,-0.45,0.192,0.522,
16:56:42,0.197,-0.46,0.184,0.533,
16:56:42,0.203,-0.441,0.221,0.533,
16:56:42,0.216,-0.418,0.217,0.518,
16:56:42,0.173,-0.385,0.187,0.462,
16:56:42,0.168,-0.386,0.169,0.453,
16:56:42,0.156,-0.403,0.169,0.464,
16:56:42,0.118,-0.406,0.17,0.455,
16:56:42,0.092,-0.395,0.174,0.441,
16:56:42,0.091,-0.38,0.181,0.431,
16:56:42,0.107,-0.378,0.185,0.435,
16:56:42,0.111,-0.387,0.186,0.444,
16:56:42,0.105,-0.389,0.195,0.448,
16:56:42,0.103,-0.377,0.191,0.435,
16:56:42,0.109,-0.359,0.17,0.411,
16:56:42,0.113,-0.353,0.153,0.401,
16:56:42,0.114,-0.359,0.151,0.405,
16:56:42,0.107,-0.371,0.144,0.412,
16:56:42,0.105,-0.368,0.134,0.406,
16:56:42,0.126,-0.364,0.137,0.409,
16:56:42,0.14,-0.363,0.15,0.417,
16:56:42,0.15,-0.363,0.158,0.423,
16:56:42,0.159,-0.368,0.162,0.432,
16:56:42,0.171,-0.38,0.161,0.447,
16:56:42,0.188,-0.386,0.145,0.453,
16:56:42,0.196,-0.382,0.121,0.446,
16:56:42,0.184,-0.369,0.1,0.425,
16:56:42,0.158,-0.353,0.09,0.397,
16:56:42,0.142,-0.344,0.075,0.38,
16:56:42,0.148,-0.34,0.055,0.375,
16:56:42,0.173,-0.333,0.046,0.378,
16:56:42,0.183,-0.327,0.045,0.378,
16:56:42,0.168,-0.314,0.031,0.357,
16:56:42,0.209,-0.31,0.025,0.374,
16:56:42,0.215,-0.318,0.016,0.384,
16:56:42,0.235,-0.322,0.027,0.4,
16:56:42,0.251,-0.336,0.024,0.42,
16:56:42,0.215,-0.346,0.009,0.407,
16:56:42,0.175,-0.358,0.018,0.399,
16:56:42,0.155,-0.374,0.023,0.406,
16:56:42,0.159,-0.382,0.017,0.414,
16:56:42,0.175,-0.393,-0.004,0.43,
16:56:42,0.195,-0.413,-0.016,0.457,
16:56:42,0.217,-0.432,-0.017,0.484,
16:56:42,0.239,-0.453,-0.028,0.513,
16:56:42,0.255,-0.469,-0.036,0.535,
16:56:42,0.269,-0.483,-0.048,0.555,
16:56:42,0.261,-0.508,-0.057,0.573,
16:56:42,0.277,-0.522,-0.058,0.594,
16:56:42,0.288,-0.529,-0.053,0.605,
16:56:42,0.296,-0.535,-0.053,0.614,
16:56:42,0.33,-0.538,-0.051,0.633,
16:56:42,0.357,-0.537,-0.056,0.647,
16:56:42,0.359,-0.538,-0.064,0.65,
16:56:42,0.347,-0.543,-0.062,0.647,
16:56:42,0.322,-0.542,-0.049,0.632,
16:56:42,0.304,-0.534,-0.04,0.616,
16:56:42,0.301,-0.52,-0.036,0.602,
16:56:42,0.298,-0.505,-0.031,0.587,
16:56:42,0.295,-0.493,-0.038,0.576,
16:56:42,0.302,-0.483,-0.052,0.572,
16:56:42,0.308,-0.47,-0.06,0.565,
16:56:42,0.299,-0.458,-0.054,0.549,
16:56:42,0.276,-0.445,-0.039,0.525,
16:56:42,0.275,-0.427,-0.033,0.509,
16:56:42,0.311,-0.418,-0.05,0.524,
16:56:42,0.311,-0.405,-0.051,0.513,
16:56:42,0.246,-0.369,-0.048,0.446,
16:56:42,0.235,-0.349,-0.048,0.423,
16:56:42,0.229,-0.333,-0.057,0.408,
16:56:42,0.214,-0.323,-0.056,0.392,
16:56:42,0.191,-0.306,-0.059,0.365,
16:56:42,0.185,-0.293,-0.053,0.351,
16:56:42,0.184,-0.291,-0.058,0.349,
16:56:42,0.197,-0.294,-0.046,0.357,
16:56:42,0.215,-0.302,-0.029,0.372,
16:56:42,0.239,-0.309,-0.027,0.391,
16:56:42,0.271,-0.315,-0.029,0.417,
16:56:42,0.294,-0.322,-0.033,0.438,
16:56:42,0.307,-0.336,-0.022,0.456,
16:56:42,0.302,-0.35,-0.023,0.463,
16:56:42,0.29,-0.359,-0.014,0.462,
16:56:42,0.281,-0.369,-0.001,0.464,
16:56:42,0.28,-0.381,0.003,0.473,
16:56:42,0.286,-0.392,0.008,0.485,
16:56:42,0.297,-0.401,0.02,0.499,
16:56:42,0.306,-0.407,0.029,0.51,
16:56:42,0.312,-0.414,0.05,0.52,
16:56:42,0.319,-0.423,0.056,0.533,
16:56:42,0.319,-0.426,0.053,0.535,
16:56:42,0.312,-0.423,0.057,0.529,
16:56:42,0.305,-0.425,0.066,0.527,
16:56:42,0.303,-0.428,0.071,0.529,
16:56:42,0.303,-0.427,0.073,0.529,
16:56:43,0.297,-0.42,0.074,0.52,
16:56:43,0.29,-0.417,0.072,0.513,
16:56:43,0.279,-0.415,0.061,0.504,
16:56:43,0.271,-0.412,0.063,0.497,
16:56:43,0.259,-0.41,0.063,0.489,
16:56:43,0.262,-0.403,0.093,0.489,
16:56:43,0.279,-0.401,0.094,0.498,
16:56:43,0.208,-0.387,0.085,0.448,
16:56:43,0.246,-0.401,0.093,0.479,
16:56:43,0.292,-0.401,0.115,0.509,
16:56:43,0.243,-0.398,0.088,0.475,
16:56:43,0.199,-0.389,0.089,0.446,
16:56:43,0.245,-0.397,0.107,0.479,
16:56:43,0.279,-0.41,0.092,0.504,
16:56:43,0.241,-0.402,0.084,0.476,
16:56:43,0.223,-0.397,0.095,0.465,
16:56:43,0.244,-0.41,0.1,0.487,
16:56:43,0.26,-0.415,0.098,0.499,
16:56:43,0.264,-0.409,0.103,0.497,
16:56:43,0.265,-0.404,0.109,0.495,
16:56:43,0.264,-0.403,0.107,0.493,
16:56:43,0.258,-0.386,0.105,0.476,
16:56:43,0.248,-0.373,0.11,0.461,
16:56:43,0.239,-0.387,0.134,0.474,
16:56:43,0.238,-0.39,0.144,0.479,
16:56:43,0.231,-0.37,0.139,0.458,
16:56:43,0.223,-0.362,0.146,0.449,
16:56:43,0.217,-0.361,0.156,0.449,
16:56:43,0.215,-0.36,0.161,0.449,
16:56:43,0.224,-0.367,0.169,0.462,
16:56:43,0.242,-0.374,0.176,0.479,
16:56:43,0.268,-0.384,0.178,0.501,
16:56:43,0.294,-0.407,0.19,0.537,
16:56:43,0.295,-0.42,0.193,0.549,
16:56:43,0.307,-0.428,0.181,0.557,
16:56:43,0.319,-0.425,0.171,0.559,
16:56:43,0.321,-0.421,0.171,0.557,
16:56:43,0.312,-0.422,0.165,0.55,
16:56:43,0.301,-0.417,0.158,0.537,
16:56:43,0.304,-0.399,0.148,0.523,
16:56:43,0.307,-0.39,0.148,0.518,
16:56:43,0.293,-0.369,0.135,0.491,
16:56:43,0.277,-0.345,0.123,0.46,
16:56:43,0.271,-0.339,0.119,0.45,
16:56:43,0.262,-0.325,0.098,0.429,
16:56:43,0.257,-0.321,0.091,0.421,
16:56:43,0.246,-0.324,0.086,0.416,
16:56:43,0.225,-0.322,0.073,0.4,
16:56:43,0.236,-0.35,0.078,0.429,
16:56:43,0.248,-0.352,0.076,0.437,
16:56:43,0.255,-0.356,0.079,0.445,
16:56:43,0.269,-0.365,0.084,0.461,
16:56:43,0.295,-0.376,0.093,0.487,
16:56:43,0.322,-0.387,0.1,0.514,
16:56:43,0.339,-0.393,0.115,0.532,
16:56:43,0.351,-0.4,0.122,0.546,
16:56:43,0.364,-0.403,0.131,0.558,
16:56:43,0.37,-0.403,0.137,0.564,
16:56:43,0.382,-0.398,0.136,0.568,
16:56:43,0.395,-0.392,0.132,0.572,
16:56:43,0.388,-0.389,0.12,0.562,
16:56:43,0.368,-0.386,0.104,0.543,
16:56:43,0.346,-0.38,0.101,0.524,
16:56:43,0.335,-0.371,0.097,0.51,
16:56:43,0.353,-0.368,0.09,0.518,
16:56:43,0.347,-0.368,0.095,0.515,
16:56:43,0.306,-0.373,0.103,0.493,
16:56:43,0.293,-0.374,0.109,0.488,
16:56:43,0.335,-0.38,0.123,0.522,
16:56:43,0.341,-0.378,0.125,0.525,
16:56:43,0.347,-0.371,0.139,0.527,
16:56:43,0.359,-0.37,0.143,0.535,
16:56:43,0.365,-0.365,0.141,0.535,
16:56:43,0.38,-0.359,0.145,0.542,
16:56:43,0.401,-0.358,0.142,0.556,
16:56:43,0.417,-0.356,0.15,0.568,
16:56:43,0.416,-0.36,0.144,0.568,
16:56:43,0.41,-0.358,0.138,0.561,
16:56:43,0.381,-0.335,0.13,0.524,
16:56:43,0.375,-0.33,0.139,0.519,
16:56:43,0.396,-0.321,0.151,0.532,
16:56:43,0.418,-0.308,0.178,0.549,
16:56:43,0.44,-0.298,0.2,0.568,
16:56:43,0.469,-0.289,0.213,0.591,
16:56:43,0.491,-0.279,0.229,0.61,
16:56:43,0.499,-0.275,0.241,0.619,
16:56:43,0.491,-0.271,0.247,0.613,
16:56:43,0.496,-0.264,0.246,0.613,
16:56:43,0.513,-0.255,0.248,0.624,
16:56:43,0.529,-0.25,0.252,0.637,
16:56:43,0.545,-0.253,0.233,0.644,
16:56:43,0.546,-0.261,0.222,0.645,
16:56:43,0.527,-0.273,0.215,0.632,
16:56:43,0.505,-0.281,0.193,0.609,
16:56:43,0.473,-0.279,0.187,0.581,
16:56:44,0.441,-0.272,0.195,0.554,
16:56:44,0.437,-0.272,0.218,0.559,
16:56:44,0.465,-0.28,0.223,0.587,
16:56:44,0.484,-0.289,0.228,0.608,
16:56:44,0.47,-0.293,0.236,0.602,
16:56:44,0.47,-0.285,0.219,0.592,
16:56:44,0.473,-0.301,0.22,0.602,
16:56:44,0.436,-0.315,0.207,0.576,
16:56:44,0.404,-0.31,0.193,0.544,
16:56:44,0.367,-0.294,0.165,0.498,
16:56:44,0.349,-0.267,0.153,0.465,
16:56:44,0.327,-0.239,0.113,0.421,
16:56:44,0.296,-0.221,0.114,0.387,
16:56:44,0.312,-0.218,0.228,0.443,
16:56:44,0.55,-0.272,0.204,0.647,
16:56:44,0.14,-0.124,-0.114,0.219,
16:56:44,-0.572,-0.074,0.019,0.577,
16:56:44,-0.453,0.007,0.134,0.472,
16:56:44,0.237,-0.1,0.134,0.29,
16:56:44,0.454,-0.202,0.111,0.509,
16:56:44,0.316,-0.152,0.122,0.371,
16:56:44,0.305,-0.093,0.149,0.352,
16:56:44,0.403,-0.115,0.165,0.45,
16:56:44,0.419,-0.119,0.153,0.462,
16:56:44,0.376,-0.087,0.149,0.414,
16:56:44,0.335,-0.065,0.139,0.369,
16:56:44,0.324,-0.051,0.13,0.353,
16:56:44,0.33,-0.027,0.139,0.359,
16:56:44,0.34,-0.01,0.163,0.377,
16:56:44,0.375,0.015,0.201,0.426,
16:56:44,0.427,0.03,0.233,0.488,
16:56:44,0.496,0.034,0.268,0.564,
16:56:44,0.562,0.027,0.296,0.635,
16:56:44,0.589,0.019,0.299,0.661,
16:56:44,0.576,0.011,0.296,0.648,
16:56:44,0.55,0.011,0.282,0.618,
16:56:44,0.535,0.02,0.255,0.593,
16:56:44,0.511,0.026,0.231,0.561,
16:56:44,0.479,0.022,0.216,0.526,
16:56:44,0.466,0.018,0.197,0.507,
16:56:44,0.473,0.014,0.193,0.511,
16:56:44,0.473,0.004,0.198,0.513,
16:56:44,0.465,-0.01,0.206,0.509,
16:56:44,0.465,-0.027,0.207,0.509,
16:56:44,0.474,-0.045,0.21,0.521,
16:56:44,0.488,-0.067,0.214,0.537,
16:56:44,0.484,-0.066,0.211,0.532,
16:56:44,0.494,-0.073,0.224,0.547,
16:56:44,0.521,-0.092,0.244,0.583,
16:56:44,0.541,-0.112,0.26,0.61,
16:56:44,0.535,-0.128,0.262,0.609,
16:56:44,0.524,-0.127,0.25,0.595,
16:56:44,0.53,-0.125,0.24,0.595,
16:56:44,0.526,-0.129,0.233,0.59,
16:56:44,0.525,-0.127,0.226,0.586,
16:56:44,0.529,-0.118,0.218,0.584,
16:56:44,0.531,-0.101,0.217,0.582,
16:56:44,0.542,-0.076,0.229,0.593,
16:56:44,0.557,-0.073,0.237,0.609,
16:56:44,0.562,-0.071,0.238,0.614,
16:56:44,0.545,-0.066,0.237,0.598,
16:56:44,0.527,-0.058,0.226,0.577,
16:56:44,0.506,-0.052,0.221,0.554,
16:56:44,0.467,-0.041,0.213,0.515,
16:56:44,0.43,-0.045,0.228,0.489,
16:56:44,0.391,-0.045,0.254,0.468,
16:56:44,0.449,-0.023,0.298,0.539,
16:56:44,0.49,-0.027,0.301,0.576,
16:56:44,0.52,-0.018,0.288,0.595,
16:56:44,0.531,-0.043,0.242,0.585,
16:56:44,0.476,-0.051,0.183,0.513,
16:56:44,0.408,-0.055,0.133,0.432,
16:56:44,-0.512,0.055,0.026,0.515,
16:56:44,0.251,0.05,0.212,0.332,
16:56:44,0.661,-0.216,0.088,0.701,
16:56:44,-0.014,-0.025,0.165,0.167,
16:56:44,0.175,-0.027,0.185,0.257,
16:56:44,0.355,-0.106,0.215,0.428,
16:56:44,0.362,-0.098,0.216,0.432,
16:56:44,0.351,-0.096,0.213,0.421,
16:56:44,0.367,-0.11,0.202,0.433,
16:56:44,0.358,-0.116,0.191,0.422,
16:56:44,0.33,-0.106,0.191,0.396,
16:56:44,0.344,-0.095,0.196,0.407,
16:56:44,0.372,-0.092,0.204,0.434,
16:56:44,0.396,-0.085,0.217,0.459,
16:56:44,0.428,-0.087,0.234,0.496,
16:56:44,0.454,-0.094,0.249,0.526,
16:56:44,0.492,-0.083,0.272,0.568,
16:56:44,0.506,-0.083,0.273,0.581,
16:56:44,0.495,-0.08,0.277,0.573,
16:56:44,0.491,-0.081,0.276,0.569,
16:56:44,0.485,-0.087,0.27,0.562,
16:56:44,0.479,-0.099,0.269,0.559,
16:56:45,0.478,-0.116,0.272,0.562,
16:56:45,0.479,-0.124,0.277,0.568,
16:56:45,0.489,-0.13,0.282,0.579,
16:56:45,0.494,-0.131,0.279,0.582,
16:56:45,0.494,-0.137,0.271,0.58,
16:56:45,0.505,-0.15,0.259,0.587,
16:56:45,0.515,-0.149,0.242,0.588,
16:56:45,0.493,-0.138,0.229,0.561,
16:56:45,0.473,-0.132,0.232,0.544,
16:56:45,0.475,-0.148,0.25,0.557,
16:56:45,0.48,-0.164,0.276,0.578,
16:56:45,0.493,-0.167,0.299,0.6,
16:56:45,0.503,-0.164,0.308,0.612,
16:56:45,0.503,-0.153,0.299,0.605,
16:56:45,0.487,-0.141,0.285,0.582,
16:56:45,0.476,-0.124,0.269,0.561,
16:56:45,0.484,-0.124,0.264,0.565,
16:56:45,0.47,-0.121,0.265,0.553,
16:56:45,0.472,-0.116,0.264,0.553,
16:56:45,0.479,-0.111,0.272,0.562,
16:56:45,0.474,-0.106,0.268,0.555,
16:56:45,0.479,-0.092,0.25,0.548,
16:56:45,0.48,-0.073,0.231,0.538,
16:56:45,0.478,-0.054,0.215,0.527,
16:56:45,0.467,-0.028,0.215,0.515,
16:56:45,0.467,-0.011,0.223,0.518,
16:56:45,0.469,0.007,0.237,0.526,
16:56:45,0.484,0.024,0.263,0.551,
16:56:45,0.471,0.039,0.282,0.551,
16:56:45,0.476,0.067,0.292,0.563,
16:56:45,0.429,0.073,0.273,0.514,
16:56:45,0.396,0.089,0.244,0.474,
16:56:45,0.383,0.086,0.221,0.45,
16:56:45,0.365,0.082,0.201,0.424,
16:56:45,0.357,0.083,0.191,0.413,
16:56:45,0.361,0.07,0.202,0.419,
16:56:45,0.269,0.007,0.098,0.287,
16:56:45,-0.345,0.178,0.16,0.42,
16:56:45,0.181,0.051,0.172,0.255,
16:56:45,0.328,-0.035,0.097,0.344,
16:56:45,0.026,0.07,0.187,0.201,
16:56:45,0.352,-0.001,0.247,0.43,
16:56:45,0.548,-0.075,0.264,0.613,
16:56:45,0.553,-0.085,0.269,0.62,
16:56:45,0.554,-0.097,0.259,0.619,
16:56:45,0.462,-0.109,0.204,0.516,
16:56:45,0.423,-0.113,0.176,0.472,
16:56:45,0.406,-0.121,0.179,0.46,
16:56:45,0.42,-0.128,0.201,0.483,
16:56:45,0.447,-0.14,0.237,0.525,
16:56:45,0.468,-0.15,0.274,0.563,
16:56:45,0.499,-0.151,0.301,0.602,
16:56:45,0.491,-0.153,0.307,0.599,
16:56:45,0.468,-0.157,0.29,0.573,
16:56:45,0.468,-0.16,0.265,0.561,
16:56:45,0.456,-0.163,0.239,0.54,
16:56:45,0.436,-0.159,0.21,0.509,
16:56:45,0.431,-0.141,0.193,0.493,
16:56:45,0.421,-0.127,0.186,0.478,
16:56:45,0.433,-0.095,0.203,0.488,
16:56:45,0.453,-0.08,0.221,0.51,
16:56:45,0.465,-0.075,0.242,0.529,
16:56:45,0.469,-0.073,0.258,0.541,
16:56:45,0.482,-0.059,0.27,0.556,
16:56:45,0.488,-0.049,0.287,0.568,
16:56:45,0.499,-0.054,0.301,0.585,
16:56:45,0.501,-0.06,0.308,0.591,
16:56:45,0.506,-0.056,0.318,0.6,
16:56:45,0.521,-0.067,0.323,0.617,
16:56:45,0.515,-0.086,0.321,0.614,
16:56:45,0.533,-0.1,0.317,0.628,
16:56:45,0.547,-0.123,0.315,0.643,
16:56:45,0.513,-0.128,0.284,0.6,
16:56:45,0.506,-0.13,0.267,0.586,
16:56:45,0.499,-0.129,0.248,0.572,
16:56:45,0.494,-0.135,0.228,0.561,
16:56:45,0.483,-0.139,0.194,0.539,
16:56:45,0.477,-0.137,0.169,0.524,
16:56:45,0.463,-0.141,0.154,0.507,
16:56:45,0.449,-0.131,0.131,0.486,
16:56:45,0.431,-0.11,0.13,0.464,
16:56:45,0.279,-0.194,0.047,0.343,
16:56:45,-0.654,0.026,0.196,0.683,
16:56:45,0.305,0.024,0.344,0.46,
16:56:45,1.19,-0.279,0.08,1.225,
16:56:45,0.138,-0.14,0.111,0.226,
16:56:45,0.399,-0.088,0.155,0.437,
16:56:45,0.432,-0.16,0.187,0.497,
16:56:45,0.326,-0.111,0.206,0.401,
16:56:45,0.328,-0.103,0.224,0.411,
16:56:45,0.375,-0.123,0.234,0.459,
16:56:45,0.43,-0.121,0.225,0.5,
16:56:45,0.453,-0.111,0.216,0.514,
16:56:45,0.442,-0.097,0.209,0.498,
16:56:46,0.431,-0.078,0.204,0.483,
16:56:46,0.421,-0.059,0.214,0.476,
16:56:46,0.404,-0.039,0.234,0.468,
16:56:46,0.435,-0.008,0.299,0.528,
16:56:46,0.463,-0.009,0.334,0.571,
16:56:46,0.507,-0.019,0.344,0.613,
16:56:46,0.519,-0.015,0.34,0.621,
16:56:46,0.506,-0.02,0.319,0.598,
16:56:46,0.489,-0.016,0.273,0.56,
16:56:46,0.471,0.001,0.234,0.526,
16:56:46,0.432,0.009,0.202,0.477,
16:56:46,0.418,0.02,0.193,0.461,
