Time,X,Y,Z,Mag,Notes
17:04:22,0.485,0.139,0.456,0.68,
17:04:22,0.485,0.118,0.478,0.691,
17:04:22,0.412,0.155,0.46,0.636,
17:04:22,0.45,0.143,0.466,0.664,
17:04:22,0.471,0.128,0.454,0.667,
17:04:22,0.51,0.098,0.493,0.716,
17:04:22,0.489,0.071,0.493,0.698,
17:04:22,0.488,0.043,0.515,0.71,
17:04:22,0.539,0.006,0.519,0.749,
17:04:22,0.524,-0.032,0.535,0.75,
17:04:22,0.524,-0.049,0.535,0.751,
17:04:23,0.551,-0.058,0.519,0.759,
17:04:23,0.502,-0.046,0.512,0.718,
17:04:23,0.458,0.001,0.479,0.663,
17:04:23,0.46,-0.018,0.465,0.654,
17:04:23,0.486,-0.093,0.46,0.675,
17:04:23,0.477,-0.155,0.468,0.686,
17:04:23,0.486,-0.209,0.483,0.716,
17:04:23,0.508,-0.222,0.475,0.73,
17:04:23,0.473,-0.196,0.466,0.693,
17:04:23,0.45,-0.172,0.444,0.655,
17:04:23,0.428,-0.256,0.417,0.65,
17:04:23,0.384,-0.268,0.411,0.623,
17:04:23,0.364,-0.285,0.402,0.612,
17:04:23,0.344,-0.307,0.384,0.6,
17:04:23,0.306,-0.328,0.362,0.576,
17:04:23,0.288,-0.353,0.348,0.573,
17:04:23,0.252,-0.358,0.346,0.558,
17:04:23,0.229,-0.373,0.334,0.551,
17:04:23,0.226,-0.369,0.328,0.544,
17:04:23,0.244,-0.371,0.326,0.551,
17:04:23,0.265,-0.363,0.301,0.54,
17:04:23,0.252,-0.328,0.275,0.497,
17:04:23,0.231,-0.276,0.247,0.437,
17:04:23,0.213,-0.206,0.229,0.374,
17:04:23,0.208,-0.182,0.352,0.447,
17:04:23,-0.132,-0.108,0.066,0.183,
17:04:23,0.245,-0.201,-0.006,0.317,
17:04:23,0.119,-0.153,0.067,0.205,
17:04:23,0.088,-0.205,0.129,0.258,
17:04:23,0.184,-0.168,0.146,0.289,
17:04:23,0.202,-0.13,0.18,0.3,
17:04:23,0.196,-0.117,0.197,0.301,
17:04:23,0.145,-0.075,0.209,0.265,
17:04:23,0.176,-0.081,0.235,0.305,
17:04:23,0.218,-0.127,0.251,0.356,
17:04:23,0.227,-0.157,0.28,0.393,
17:04:23,0.253,-0.188,0.338,0.462,
17:04:23,0.293,-0.202,0.397,0.533,
17:04:23,0.292,-0.181,0.471,0.583,
17:04:23,0.292,-0.129,0.537,0.625,
17:04:23,0.316,-0.024,0.56,0.643,
17:04:23,0.287,0.061,0.49,0.571,
17:04:23,0.318,0.027,0.457,0.557,
17:04:23,0.32,-0.004,0.45,0.552,
17:04:23,0.296,-0.049,0.493,0.577,
17:04:23,0.327,-0.08,0.544,0.64,
17:04:23,0.324,-0.09,0.58,0.671,
17:04:23,0.319,-0.044,0.6,0.681,
17:04:23,0.36,0.027,0.586,0.688,
17:04:23,0.369,0.068,0.552,0.667,
17:04:23,0.41,0.093,0.511,0.661,
17:04:23,0.415,0.065,0.501,0.653,
17:04:23,0.413,0.029,0.503,0.651,
17:04:23,0.389,0.013,0.52,0.65,
17:04:23,0.325,-0.01,0.545,0.635,
17:04:23,0.303,-0.011,0.558,0.635,
17:04:23,0.273,-0.024,0.57,0.633,
17:04:23,0.285,-0.005,0.552,0.621,
17:04:23,0.349,0.065,0.502,0.615,
17:04:23,0.395,0.077,0.467,0.617,
17:04:23,0.438,0.108,0.42,0.617,
17:04:23,0.453,0.135,0.4,0.619,
17:04:23,0.456,0.129,0.421,0.634,
17:04:23,0.458,0.137,0.444,0.652,
17:04:23,0.424,0.155,0.46,0.644,
17:04:23,0.391,0.155,0.501,0.654,
17:04:23,0.395,0.182,0.511,0.671,
17:04:23,0.407,0.216,0.51,0.687,
17:04:23,0.425,0.218,0.502,0.693,
17:04:23,0.448,0.212,0.489,0.696,
17:04:23,0.455,0.186,0.494,0.697,
17:04:23,0.428,0.163,0.493,0.673,
17:04:23,0.358,0.102,0.508,0.629,
17:04:23,0.343,0.07,0.508,0.617,
17:04:23,0.335,0.044,0.504,0.607,
17:04:23,0.345,0.023,0.482,0.593,
17:04:23,0.333,0.01,0.456,0.565,
17:04:23,0.319,-0.005,0.415,0.523,
17:04:23,0.282,-0.02,0.386,0.479,
17:04:23,0.269,-0.037,0.359,0.45,
17:04:23,0.245,-0.071,0.335,0.421,
17:04:23,0.21,-0.101,0.327,0.402,
17:04:23,0.2,-0.113,0.322,0.396,
17:04:23,0.135,-0.09,0.364,0.398,
17:04:23,0.061,-0.249,0.19,0.319,
17:04:23,-0.256,-0.08,0.131,0.299,
17:04:23,-0.086,-0.128,0.24,0.286,
17:04:23,0.02,-0.208,0.193,0.284,
17:04:23,-0.012,-0.154,0.272,0.313,
17:04:23,0.17,-0.147,0.359,0.423,
17:04:23,0.273,-0.129,0.382,0.487,
17:04:23,0.242,-0.11,0.379,0.463,
17:04:23,0.235,-0.089,0.368,0.445,
17:04:23,0.254,-0.081,0.36,0.448,
17:04:24,0.165,-0.074,0.365,0.407,
17:04:24,0.124,-0.045,0.374,0.397,
17:04:24,0.155,-0.022,0.38,0.411,
17:04:24,0.18,0.024,0.384,0.425,
17:04:24,0.308,0.159,0.35,0.492,
17:04:24,0.302,0.256,0.333,0.517,
17:04:24,0.267,0.35,0.325,0.547,
17:04:24,0.376,0.391,0.293,0.617,
17:04:24,0.385,0.424,0.242,0.622,
17:04:24,0.35,0.424,0.228,0.595,
17:04:24,0.418,0.398,0.26,0.633,
17:04:24,0.429,0.393,0.312,0.66,
17:04:24,0.42,0.385,0.424,0.711,
17:04:24,0.457,0.362,0.553,0.803,
17:04:24,0.455,0.345,0.647,0.863,
17:04:24,0.393,0.324,0.69,0.858,
17:04:24,0.372,0.301,0.665,0.82,
17:04:24,0.371,0.255,0.656,0.795,
17:04:24,0.392,0.199,0.668,0.8,
17:04:24,0.394,0.172,0.654,0.782,
17:04:24,0.404,0.151,0.623,0.758,
17:04:24,0.403,0.118,0.563,0.703,
17:04:24,0.387,0.107,0.503,0.643,
17:04:24,0.372,0.076,0.487,0.618,
17:04:24,0.382,0.025,0.52,0.646,
17:04:24,0.379,-0.016,0.591,0.702,
17:04:24,0.366,-0.017,0.6,0.703,
17:04:24,0.369,0.008,0.572,0.681,
17:04:24,0.367,0.048,0.541,0.655,
17:04:24,0.364,0.056,0.521,0.638,
17:04:24,0.37,0.065,0.502,0.627,
17:04:24,0.358,0.071,0.501,0.619,
17:04:24,0.368,0.058,0.523,0.643,
17:04:24,0.36,0.05,0.546,0.656,
17:04:24,0.329,0.058,0.571,0.662,
17:04:24,0.314,0.056,0.586,0.667,
17:04:24,0.287,0.074,0.58,0.652,
17:04:24,0.314,0.099,0.546,0.637,
17:04:24,0.319,0.11,0.519,0.62,
17:04:24,0.319,0.133,0.488,0.598,
17:04:24,0.319,0.139,0.465,0.581,
17:04:24,0.303,0.123,0.472,0.575,
17:04:24,0.274,0.088,0.489,0.568,
17:04:24,0.269,0.055,0.508,0.577,
17:04:24,0.246,0.014,0.533,0.587,
17:04:24,0.226,-0.02,0.553,0.598,
17:04:24,0.221,-0.032,0.546,0.59,
17:04:24,0.211,-0.024,0.515,0.556,
17:04:24,0.15,-0.045,0.479,0.504,
17:04:24,0.14,-0.058,0.427,0.453,
17:04:24,0.166,-0.067,0.372,0.413,
17:04:24,0.138,-0.08,0.283,0.325,
17:04:24,0.156,-0.088,0.251,0.308,
17:04:24,0.115,-0.104,0.233,0.28,
17:04:24,0.104,-0.112,0.236,0.281,
17:04:24,0.112,-0.107,0.243,0.288,
17:04:24,0.077,-0.152,0.424,0.457,
17:04:24,-0.143,-0.174,-0.107,0.25,
17:04:24,-0.382,-0.03,0.062,0.388,
17:04:24,-0.105,-0.149,0.113,0.214,
17:04:24,0.026,-0.164,0.055,0.175,
17:04:24,0.04,-0.143,0.17,0.225,
17:04:24,0.145,-0.143,0.172,0.267,
17:04:24,0.139,-0.109,0.199,0.266,
17:04:24,0.158,-0.074,0.25,0.305,
17:04:24,0.147,-0.053,0.258,0.301,
17:04:24,0.141,-0.024,0.257,0.294,
17:04:24,0.112,-0.072,0.313,0.34,
17:04:24,0.192,-0.101,0.335,0.399,
17:04:24,0.223,-0.132,0.378,0.459,
17:04:24,0.196,-0.107,0.453,0.505,
17:04:24,0.248,-0.007,0.483,0.543,
17:04:24,0.227,0.077,0.465,0.523,
17:04:24,0.243,0.117,0.447,0.522,
17:04:24,0.328,0.113,0.423,0.547,
17:04:24,0.31,0.109,0.425,0.537,
17:04:24,0.384,0.134,0.404,0.573,
17:04:24,0.394,0.164,0.417,0.597,
17:04:24,0.422,0.24,0.414,0.638,
17:04:24,0.456,0.364,0.391,0.702,
17:04:24,0.422,0.428,0.402,0.723,
17:04:24,0.439,0.431,0.449,0.762,
17:04:24,0.524,0.398,0.471,0.81,
17:04:24,0.518,0.377,0.544,0.841,
17:04:24,0.587,0.376,0.596,0.917,
17:04:24,0.665,0.416,0.591,0.982,
17:04:24,0.655,0.424,0.563,0.962,
17:04:24,0.647,0.41,0.499,0.914,
17:04:24,0.596,0.379,0.438,0.831,
17:04:24,0.536,0.352,0.421,0.767,
17:04:24,0.538,0.349,0.393,0.752,
17:04:24,0.492,0.351,0.417,0.734,
17:04:24,0.526,0.325,0.446,0.763,
17:04:24,0.573,0.297,0.451,0.787,
17:04:24,0.55,0.286,0.459,0.771,
17:04:24,0.527,0.286,0.47,0.762,
17:04:25,0.482,0.265,0.469,0.723,
17:04:25,0.461,0.232,0.484,0.707,
17:04:25,0.513,0.074,0.544,0.751,
17:04:25,0.499,0.03,0.568,0.757,
17:04:25,0.465,0.014,0.572,0.738,
17:04:25,0.434,0.066,0.564,0.715,
17:04:25,0.417,0.055,0.553,0.695,
17:04:25,0.428,0.064,0.518,0.675,
17:04:25,0.432,0.045,0.498,0.661,
17:04:25,0.464,0.032,0.468,0.66,
17:04:25,0.46,0.009,0.475,0.661,
17:04:25,0.421,-0.045,0.482,0.642,
17:04:25,0.379,-0.069,0.484,0.619,
17:04:25,0.319,-0.115,0.504,0.607,
17:04:25,0.303,-0.114,0.503,0.598,
17:04:25,0.268,-0.081,0.501,0.574,
17:04:25,0.299,-0.016,0.483,0.568,
17:04:25,0.316,0.028,0.443,0.545,
17:04:25,0.317,0.02,0.398,0.509,
17:04:25,0.346,-0.008,0.367,0.504,
17:04:25,0.322,-0.038,0.353,0.479,
17:04:25,0.29,-0.053,0.347,0.455,
17:04:25,0.3,-0.081,0.34,0.461,
17:04:25,0.272,-0.107,0.334,0.444,
17:04:25,0.247,-0.115,0.319,0.42,
17:04:25,0.248,-0.126,0.311,0.417,
17:04:25,0.193,-0.14,0.319,0.398,
17:04:25,0.239,-0.106,0.677,0.726,
17:04:25,0.439,-0.319,0.035,0.544,
17:04:25,-0.677,0.115,-0.452,0.822,
17:04:25,-0.875,-0.007,0.127,0.884,
17:04:25,0.377,-0.197,0.067,0.431,
17:04:25,0.229,-0.173,0.11,0.308,
17:04:25,0.259,-0.113,0.166,0.327,
17:04:25,0.282,-0.114,0.204,0.366,
17:04:25,0.195,-0.082,0.254,0.331,
17:04:25,0.046,-0.096,0.288,0.307,
17:04:25,-0.026,-0.079,0.305,0.316,
17:04:25,0.004,-0.056,0.303,0.308,
17:04:25,0.03,-0.032,0.289,0.292,
17:04:25,0.046,0.0,0.284,0.288,
17:04:25,0.068,0.019,0.304,0.312,
17:04:25,0.131,0.029,0.331,0.358,
17:04:25,0.153,0.009,0.371,0.402,
17:04:25,0.166,0.0,0.415,0.446,
17:04:25,0.206,0.002,0.466,0.51,
17:04:25,0.27,0.077,0.457,0.536,
17:04:25,0.306,0.146,0.443,0.558,
17:04:25,0.301,0.141,0.432,0.545,
17:04:25,0.287,0.128,0.424,0.528,
17:04:25,0.314,0.091,0.462,0.565,
17:04:25,0.404,0.036,0.507,0.649,
17:04:25,0.372,0.01,0.592,0.699,
17:04:25,0.372,0.024,0.649,0.748,
17:04:25,0.378,0.117,0.637,0.75,
17:04:25,0.357,0.184,0.588,0.712,
17:04:25,0.392,0.214,0.529,0.692,
17:04:25,0.392,0.214,0.5,0.67,
17:04:25,0.417,0.207,0.476,0.666,
17:04:25,0.377,0.165,0.512,0.657,
17:04:25,0.361,0.205,0.514,0.66,
17:04:25,0.344,0.205,0.521,0.657,
17:04:25,0.336,0.16,0.549,0.663,
17:04:25,0.378,0.167,0.581,0.713,
17:04:25,0.383,0.221,0.618,0.76,
17:04:25,0.379,0.243,0.65,0.791,
17:04:25,0.404,0.263,0.656,0.814,
17:04:25,0.393,0.27,0.641,0.799,
17:04:25,0.396,0.246,0.615,0.772,
17:04:25,0.407,0.226,0.582,0.745,
17:04:25,0.396,0.205,0.565,0.72,
17:04:25,0.417,0.217,0.544,0.718,
17:04:25,0.4,0.303,0.539,0.736,
17:04:25,0.407,0.332,0.529,0.746,
17:04:25,0.402,0.325,0.543,0.75,
17:04:25,0.431,0.319,0.522,0.749,
17:04:25,0.419,0.322,0.507,0.733,
17:04:25,0.382,0.306,0.494,0.695,
17:04:25,0.379,0.308,0.482,0.686,
17:04:25,0.363,0.285,0.474,0.662,
17:04:25,0.347,0.268,0.468,0.641,
17:04:25,0.326,0.257,0.476,0.632,
17:04:25,0.311,0.227,0.484,0.619,
17:04:25,0.286,0.21,0.506,0.618,
17:04:25,0.273,0.188,0.531,0.626,
17:04:25,0.26,0.168,0.535,0.618,
17:04:25,0.256,0.147,0.518,0.596,
17:04:25,0.285,0.127,0.489,0.58,
17:04:25,0.296,0.133,0.45,0.555,
17:04:25,0.276,0.134,0.431,0.529,
17:04:25,0.276,0.144,0.396,0.504,
17:04:25,0.259,0.159,0.349,0.462,
17:04:25,0.206,0.15,0.324,0.412,
17:04:25,0.225,0.129,0.304,0.4,
17:04:26,0.202,0.099,0.29,0.367,
17:04:26,0.2,0.017,0.299,0.36,
17:04:26,0.205,0.014,0.319,0.379,
17:04:26,0.21,0.021,0.329,0.391,
17:04:26,0.199,0.057,0.363,0.417,
17:04:26,-0.035,-0.106,0.298,0.318,
17:04:26,-0.355,0.074,0.05,0.366,
17:04:26,0.03,-0.067,-0.057,0.093,
17:04:26,0.013,-0.073,0.002,0.074,
17:04:26,0.218,-0.102,0.065,0.249,
17:04:26,0.3,-0.129,0.123,0.349,
17:04:26,0.265,-0.128,0.195,0.353,
17:04:26,0.233,-0.137,0.259,0.374,
17:04:26,0.179,-0.121,0.299,0.369,
17:04:26,0.116,-0.075,0.344,0.371,
17:04:26,0.198,-0.021,0.449,0.491,
17:04:26,0.258,0.011,0.463,0.53,
17:04:26,0.286,0.048,0.457,0.541,
17:04:26,0.322,0.075,0.459,0.566,
17:04:26,0.368,0.082,0.431,0.573,
17:04:26,0.346,0.099,0.413,0.547,
17:04:26,0.317,0.1,0.416,0.532,
17:04:26,0.326,0.105,0.405,0.53,
17:04:26,0.34,0.112,0.399,0.536,
17:04:26,0.304,0.108,0.411,0.522,
17:04:26,0.346,0.112,0.411,0.548,
17:04:26,0.343,0.118,0.414,0.55,
17:04:26,0.295,0.144,0.425,0.537,
17:04:26,0.317,0.168,0.408,0.543,
17:04:26,0.316,0.17,0.418,0.551,
17:04:26,0.297,0.138,0.436,0.545,
17:04:26,0.318,0.12,0.439,0.555,
17:04:26,0.319,0.101,0.44,0.552,
17:04:26,0.303,0.083,0.43,0.533,
17:04:26,0.26,0.073,0.418,0.498,
17:04:26,0.266,0.073,0.417,0.499,
17:04:26,0.251,0.055,0.446,0.515,
17:04:26,0.242,0.041,0.472,0.532,
17:04:26,0.25,0.037,0.49,0.551,
17:04:26,0.264,0.018,0.504,0.569,
17:04:26,0.269,0.006,0.501,0.568,
17:04:26,0.261,0.0,0.496,0.56,
17:04:26,0.276,0.005,0.488,0.561,
17:04:26,0.29,0.021,0.478,0.56,
17:04:26,0.294,0.023,0.486,0.569,
17:04:26,0.298,0.03,0.493,0.577,
17:04:26,0.321,0.026,0.518,0.611,
17:04:26,0.319,0.021,0.529,0.619,
17:04:26,0.327,0.021,0.544,0.635,
17:04:26,0.338,-0.002,0.541,0.638,
17:04:26,0.329,0.007,0.535,0.628,
17:04:26,0.341,0.031,0.51,0.614,
17:04:26,0.346,0.075,0.461,0.581,
17:04:26,0.341,0.11,0.409,0.543,
17:04:26,0.352,0.085,0.402,0.541,
17:04:26,0.349,0.06,0.437,0.562,
17:04:26,0.341,0.031,0.472,0.583,
17:04:26,0.336,0.023,0.494,0.598,
17:04:26,0.308,0.04,0.493,0.582,
17:04:26,0.273,0.068,0.486,0.562,
17:04:26,0.306,0.078,0.468,0.565,
17:04:26,0.324,0.083,0.461,0.569,
17:04:26,0.35,0.09,0.47,0.593,
17:04:26,0.374,0.084,0.481,0.615,
17:04:26,0.375,0.071,0.504,0.632,
17:04:26,0.378,0.047,0.513,0.639,
17:04:26,0.356,0.048,0.513,0.626,
17:04:26,0.34,0.08,0.495,0.606,
17:04:26,0.387,0.131,0.465,0.62,
17:04:26,0.408,0.178,0.435,0.622,
17:04:26,0.436,0.194,0.409,0.628,
17:04:26,0.453,0.191,0.399,0.633,
17:04:26,0.398,0.093,0.509,0.652,
17:04:26,0.368,0.08,0.559,0.673,
17:04:26,0.339,0.086,0.576,0.674,
17:04:26,0.319,0.111,0.565,0.659,
17:04:26,0.319,0.119,0.54,0.638,
17:04:26,0.348,0.128,0.513,0.633,
17:04:26,0.365,0.146,0.469,0.612,
17:04:26,0.366,0.112,0.425,0.572,
17:04:26,0.369,0.073,0.38,0.535,
17:04:26,0.343,0.036,0.37,0.506,
17:04:26,0.305,-0.027,0.348,0.463,
17:04:26,0.249,-0.052,0.338,0.423,
17:04:26,0.2,-0.115,0.359,0.426,
17:04:26,0.187,-0.149,0.357,0.43,
17:04:26,0.141,-0.154,0.362,0.418,
17:04:26,0.158,-0.188,0.356,0.432,
17:04:26,0.195,-0.179,0.324,0.419,
17:04:26,0.187,-0.158,0.305,0.391,
17:04:26,0.187,-0.074,0.555,0.59,
17:04:26,0.399,-0.175,0.406,0.595,
17:04:26,-0.359,-0.132,-0.64,0.745,
17:04:26,-1.105,0.078,0.077,1.111,
17:04:26,0.158,-0.309,0.055,0.351,
17:04:26,0.508,-0.241,0.115,0.574,
17:04:26,0.303,-0.144,0.192,0.386,
17:04:27,0.328,-0.047,0.258,0.42,
17:04:27,0.3,0.045,0.376,0.483,
17:04:27,0.217,-0.001,0.441,0.491,
17:04:27,0.157,-0.003,0.505,0.529,
17:04:27,0.223,0.002,0.525,0.571,
17:04:27,0.269,0.034,0.528,0.594,
17:04:27,0.308,0.108,0.517,0.612,
17:04:27,0.374,0.234,0.485,0.656,
17:04:27,0.42,0.32,0.473,0.71,
17:04:27,0.431,0.326,0.478,0.722,
17:04:27,0.437,0.29,0.473,0.707,
17:04:27,0.439,0.245,0.488,0.701,
17:04:27,0.385,0.166,0.525,0.672,
17:04:27,0.39,0.101,0.543,0.676,
17:04:27,0.398,0.068,0.533,0.669,
17:04:27,0.397,0.054,0.54,0.672,
17:04:27,0.411,0.081,0.52,0.668,
17:04:27,0.399,0.081,0.496,0.642,
17:04:27,0.396,0.126,0.478,0.634,
17:04:27,0.412,0.182,0.459,0.643,
17:04:27,0.412,0.195,0.436,0.631,
17:04:27,0.429,0.14,0.417,0.615,
17:04:27,0.435,0.073,0.417,0.607,
17:04:27,0.428,0.024,0.424,0.603,
17:04:27,0.434,0.055,0.428,0.612,
17:04:27,0.436,0.1,0.436,0.625,
17:04:27,0.467,0.082,0.437,0.645,
17:04:27,0.474,0.098,0.426,0.645,
17:04:27,0.452,0.081,0.43,0.629,
17:04:27,0.437,0.027,0.451,0.629,
17:04:27,0.425,-0.014,0.469,0.634,
17:04:27,0.424,-0.034,0.497,0.654,
17:04:27,0.458,-0.032,0.528,0.7,
17:04:27,0.484,0.024,0.522,0.713,
17:04:27,0.484,0.088,0.513,0.711,
17:04:27,0.5,0.076,0.481,0.698,
17:04:27,0.46,0.071,0.431,0.634,
17:04:27,0.465,0.059,0.416,0.627,
17:04:27,0.47,0.041,0.397,0.617,
17:04:27,0.458,0.02,0.391,0.602,
17:04:27,0.445,-0.019,0.387,0.59,
17:04:27,0.439,-0.027,0.381,0.582,
17:04:27,0.442,-0.032,0.378,0.583,
17:04:27,0.438,-0.05,0.39,0.589,
17:04:27,0.426,-0.063,0.38,0.575,
17:04:27,0.385,-0.089,0.401,0.563,
17:04:27,0.389,-0.094,0.395,0.562,
17:04:27,0.358,-0.102,0.386,0.536,
17:04:27,0.29,-0.163,0.365,0.493,
17:04:27,0.262,-0.203,0.345,0.478,
17:04:27,0.232,-0.257,0.31,0.465,
17:04:27,0.191,-0.268,0.285,0.435,
17:04:27,0.196,-0.287,0.267,0.438,
17:04:27,0.204,-0.264,0.243,0.412,
17:04:27,0.181,-0.212,0.254,0.377,
17:04:27,0.188,-0.19,0.265,0.376,
17:04:27,0.167,-0.167,0.692,0.731,
17:04:27,0.014,-0.239,-0.233,0.334,
17:04:27,-0.229,-0.047,-0.064,0.243,
17:04:27,-0.031,-0.164,0.053,0.175,
17:04:27,0.18,-0.182,0.022,0.257,
17:04:27,0.145,-0.103,0.103,0.205,
17:04:27,0.156,-0.126,0.151,0.251,
17:04:27,0.163,-0.087,0.214,0.282,
17:04:27,0.199,-0.048,0.233,0.31,
17:04:27,0.221,-0.079,0.273,0.36,
17:04:27,0.209,-0.07,0.302,0.374,
17:04:27,0.185,-0.039,0.308,0.361,
17:04:27,0.198,-0.033,0.315,0.373,
17:04:27,0.221,-0.019,0.324,0.393,
17:04:27,0.259,0.001,0.338,0.426,
17:04:27,0.339,0.058,0.35,0.491,
17:04:27,0.355,0.082,0.367,0.517,
17:04:27,0.349,0.079,0.385,0.526,
17:04:27,0.361,0.093,0.394,0.542,
17:04:27,0.37,0.117,0.392,0.552,
17:04:27,0.371,0.145,0.377,0.549,
17:04:27,0.366,0.171,0.377,0.552,
17:04:27,0.342,0.126,0.39,0.534,
17:04:27,0.335,0.099,0.413,0.541,
17:04:27,0.337,0.095,0.441,0.563,
17:04:27,0.32,0.08,0.488,0.589,
17:04:27,0.334,0.1,0.516,0.623,
17:04:27,0.351,0.133,0.521,0.642,
17:04:27,0.348,0.104,0.537,0.648,
17:04:27,0.352,0.074,0.542,0.65,
17:04:27,0.352,0.092,0.552,0.661,
17:04:27,0.39,0.044,0.568,0.691,
17:04:27,0.384,0.061,0.576,0.695,
17:04:27,0.406,0.061,0.569,0.702,
17:04:27,0.415,0.052,0.548,0.689,
17:04:27,0.406,0.071,0.521,0.664,
17:04:27,0.392,0.045,0.498,0.635,
17:04:28,0.415,-0.001,0.484,0.637,
17:04:28,0.421,-0.018,0.473,0.634,
17:04:28,0.417,-0.034,0.489,0.644,
17:04:28,0.433,-0.059,0.51,0.671,
17:04:28,0.437,-0.051,0.523,0.684,
17:04:28,0.421,-0.036,0.542,0.687,
17:04:28,0.435,-0.03,0.544,0.697,
17:04:28,0.457,-0.011,0.536,0.704,
17:04:28,0.455,0.019,0.535,0.702,
17:04:28,0.459,0.03,0.549,0.716,
17:04:28,0.527,0.061,0.6,0.801,
17:04:28,0.541,0.025,0.623,0.826,
17:04:28,0.513,-0.023,0.63,0.813,
17:04:28,0.465,-0.057,0.634,0.789,
17:04:28,0.456,-0.017,0.608,0.76,
17:04:28,0.451,0.009,0.599,0.75,
17:04:28,0.432,-0.039,0.589,0.732,
17:04:28,0.43,-0.037,0.581,0.724,
17:04:28,0.425,-0.072,0.559,0.706,
17:04:28,0.387,-0.126,0.527,0.666,
17:04:28,0.367,-0.159,0.462,0.61,
17:04:28,0.354,-0.197,0.385,0.559,
17:04:28,0.275,-0.249,0.171,0.409,
17:04:28,0.28,-0.232,0.065,0.37,
17:04:28,0.266,-0.223,0.035,0.349,
17:04:28,0.234,-0.204,0.043,0.313,
17:04:28,0.201,-0.205,0.089,0.3,
17:04:28,0.212,-0.186,0.346,0.446,
17:04:28,0.024,-0.32,0.037,0.323,
17:04:28,-0.212,-0.287,-0.178,0.399,
17:04:28,-0.203,-0.303,-0.141,0.391,
17:04:28,-0.156,-0.419,-0.104,0.459,
17:04:28,-0.113,-0.444,-0.094,0.468,
17:04:28,-0.133,-0.399,-0.052,0.424,
17:04:28,-0.132,-0.408,0.007,0.429,
17:04:28,-0.133,-0.398,0.056,0.423,
17:04:28,-0.087,-0.385,0.087,0.404,
17:04:28,-0.017,-0.383,0.072,0.39,
17:04:28,0.023,-0.365,0.065,0.371,
17:04:28,0.047,-0.366,0.023,0.369,
17:04:28,0.018,-0.4,0.038,0.402,
17:04:28,-0.017,-0.434,0.057,0.438,
17:04:28,0.002,-0.47,0.07,0.476,
17:04:28,0.09,-0.565,0.073,0.577,
17:04:28,0.176,-0.615,0.068,0.644,
17:04:28,0.235,-0.694,0.084,0.737,
17:04:28,0.33,-0.784,0.116,0.859,
17:04:28,0.405,-0.752,0.091,0.859,
17:04:28,0.531,-0.763,0.024,0.93,
17:04:28,0.477,-0.786,0.091,0.924,
17:04:28,0.277,-0.786,0.301,0.886,
17:04:28,0.31,-0.769,0.406,0.923,
17:04:28,0.479,-0.725,0.363,0.942,
17:04:28,0.567,-0.699,0.341,0.963,
17:04:28,0.509,-0.69,0.277,0.901,
17:04:28,0.758,-0.782,0.049,1.09,
17:04:28,0.845,-0.817,0.039,1.176,
17:04:28,0.813,-0.755,-0.075,1.112,
17:04:28,0.883,-0.818,0.109,1.209,
17:04:28,0.502,-0.609,0.139,0.801,
17:04:28,0.604,-0.595,0.227,0.877,
17:04:28,0.673,-0.613,0.211,0.935,
17:04:28,0.61,-0.564,0.202,0.855,
17:04:28,0.613,-0.581,0.169,0.861,
17:04:28,0.59,-0.609,0.082,0.852,
17:04:28,0.519,-0.61,0.041,0.802,
17:04:28,0.562,-0.672,0.029,0.876,
17:04:28,0.436,-0.711,-0.178,0.853,
17:04:28,0.305,-0.753,-0.247,0.849,
17:04:28,0.179,-0.781,-0.311,0.859,
17:04:28,0.061,-0.839,-0.329,0.903,
17:04:28,0.035,-0.896,-0.383,0.975,
17:04:28,-0.014,-0.852,-0.376,0.931,
17:04:28,-0.106,-0.794,-0.298,0.854,
17:04:28,-0.129,-0.788,-0.289,0.849,
17:04:28,-0.143,-0.752,-0.295,0.82,
17:04:28,-0.151,-0.727,-0.304,0.802,
17:04:28,-0.17,-0.691,-0.335,0.786,
17:04:28,-0.217,-0.573,-0.37,0.716,
17:04:28,-0.298,-0.544,-0.408,0.742,
17:04:28,-0.318,-0.563,-0.436,0.779,
17:04:28,-0.259,-0.586,-0.462,0.79,
17:04:28,-0.223,-0.563,-0.467,0.765,
17:04:28,-0.192,-0.563,-0.472,0.76,
17:04:28,-0.164,-0.567,-0.469,0.754,
17:04:28,-0.145,-0.557,-0.474,0.746,
17:04:28,-0.142,-0.536,-0.49,0.74,
17:04:28,-0.167,-0.538,-0.459,0.726,
17:04:28,-0.175,-0.534,-0.401,0.69,
17:04:28,-0.16,-0.541,-0.377,0.679,
17:04:28,-0.098,-0.515,-0.356,0.633,
17:04:28,-0.167,-0.465,-0.276,0.566,
17:04:28,-0.145,-0.488,-0.234,0.56,
17:04:29,-0.151,-0.517,-0.237,0.589,
17:04:29,-0.211,-0.476,-0.216,0.564,
17:04:29,-0.203,-0.459,-0.214,0.545,
17:04:29,-0.196,-0.445,-0.206,0.528,
17:04:29,-0.111,-0.394,-0.113,0.424,
17:04:29,-0.075,-0.395,-0.146,0.428,
17:04:29,-0.175,-0.412,-0.19,0.486,
17:04:29,-0.178,-0.432,-0.175,0.499,
17:04:29,-0.123,-0.416,-0.161,0.462,
17:04:29,-0.134,-0.368,-0.169,0.426,
17:04:29,-0.165,-0.285,-0.129,0.354,
17:04:29,-0.155,-0.282,-0.13,0.347,
